TRD, 30.714286, 100
TRD, 31.285714, 100
TRD, 32.142857, 101
TRD, 60.428571, 100
TRD, 61.714286, 101
TRD, 90.714286, 101
TRD, 91.571429, 100
TRD, 121.285714, 101
TRD, 122.285714, 100
TRD, 151.571429, 101
TRD, 151.714286, 100
TRD, 153.428571, 100
TRD, 181.571429, 100
TRD, 182.571429, 100
TRD, 182.714286, 101
TRD, 211.857143, 101
TRD, 212.285714, 100
TRD, 212.571429, 100
TRD, 242.285714, 100
TRD, 246.142857, 101
TRD, 248.571429, 100
TRD, 272.428571, 101
TRD, 273.142857, 100
TRD, 273.428571, 100
TRD, 302.857143, 100
TRD, 303.000000, 100
TRD, 303.857143, 101
TRD, 332.714286, 101
TRD, 333.857143, 100
TRD, 363.000000, 101
TRD, 363.571429, 100
TRD, 363.857143, 100
TRD, 392.857143, 100
TRD, 393.428571, 101
TRD, 423.142857, 100
TRD, 424.857143, 100
TRD, 453.285714, 100
TRD, 454.000000, 100
TRD, 483.571429, 101
TRD, 484.000000, 100
TRD, 513.714286, 100
TRD, 514.142857, 100
TRD, 543.714286, 100
TRD, 544.571429, 100
TRD, 544.714286, 101
TRD, 574.000000, 100
TRD, 574.428571, 101
TRD, 576.857143, 100
TRD, 604.714286, 100
TRD, 605.714286, 100
TRD, 634.714286, 100
TRD, 635.428571, 100
TRD, 664.857143, 101
TRD, 666.285714, 100
TRD, 695.428571, 100
TRD, 696.285714, 101
TRD, 697.857143, 100
TRD, 726.285714, 101
TRD, 726.571429, 100
TRD, 755.714286, 101
TRD, 757.142857, 100
TRD, 757.285714, 100
TRD, 786.142857, 101
TRD, 786.857143, 100
TRD, 788.428571, 100
TRD, 816.428571, 100
TRD, 816.857143, 101
TRD, 817.000000, 100
TRD, 846.571429, 100
TRD, 847.571429, 100
TRD, 877.142857, 100
TRD, 878.857143, 100
TRD, 907.428571, 101
TRD, 907.714286, 100
TRD, 909.142857, 100
TRD, 937.714286, 100
TRD, 937.857143, 100
TRD, 938.571429, 101
TRD, 968.142857, 101
TRD, 968.714286, 100
TRD, 969.428571, 100
TRD, 998.285714, 100
TRD, 998.714286, 100
TRD, 1028.285714, 101
TRD, 1029.000000, 100
TRD, 1058.857143, 101
TRD, 1059.000000, 100
TRD, 1063.285714, 100
TRD, 1090.000000, 101
TRD, 1090.571429, 100
TRD, 1119.142857, 101
TRD, 1119.571429, 100
TRD, 1120.857143, 100
TRD, 1149.428571, 101
TRD, 1150.285714, 100
TRD, 1180.571429, 100
TRD, 1180.857143, 101
TRD, 1182.142857, 100
TRD, 1210.285714, 100
TRD, 1211.285714, 100
TRD, 1240.857143, 100
TRD, 1241.428571, 100
TRD, 1242.857143, 101
TRD, 1271.428571, 100
TRD, 1273.285714, 100
TRD, 1274.857143, 101
TRD, 1300.857143, 101
TRD, 1301.428571, 100
TRD, 1304.857143, 100
TRD, 1331.428571, 100
TRD, 1333.142857, 100
TRD, 1361.571429, 100
TRD, 1362.000000, 101
TRD, 1392.142857, 101
TRD, 1392.285714, 100
TRD, 1394.142857, 100
TRD, 1422.000000, 100
TRD, 1422.714286, 101
TRD, 1452.714286, 100
TRD, 1453.428571, 100
TRD, 1482.857143, 100
TRD, 1483.428571, 101
TRD, 1484.285714, 100
TRD, 1513.000000, 100
TRD, 1513.428571, 100
TRD, 1543.142857, 100
TRD, 1543.857143, 100
TRD, 1573.428571, 101
TRD, 1573.857143, 100
TRD, 1575.000000, 100
TRD, 1603.714286, 100
TRD, 1604.285714, 100
TRD, 1605.571429, 101
TRD, 1634.142857, 100
TRD, 1634.428571, 100
TRD, 1636.000000, 101
TRD, 1664.571429, 101
TRD, 1665.428571, 100
TRD, 1668.142857, 100
TRD, 1695.000000, 100
TRD, 1696.428571, 100
TRD, 1697.714286, 101
TRD, 1725.285714, 101
TRD, 1725.428571, 100
TRD, 1756.000000, 100
TRD, 1756.285714, 101
TRD, 1756.714286, 100
TRD, 1786.000000, 101
TRD, 1786.428571, 100
TRD, 1787.000000, 100
TRD, 1815.714286, 100
TRD, 1817.857143, 101
TRD, 1818.714286, 100
TRD, 1846.000000, 100
TRD, 1846.857143, 101
TRD, 1847.571429, 100
TRD, 1876.714286, 100
TRD, 1876.857143, 100
TRD, 1878.000000, 101
TRD, 1906.714286, 101
TRD, 1907.571429, 100
TRD, 1937.142857, 101
TRD, 1938.142857, 100
TRD, 1938.428571, 100
TRD, 1967.142857, 101
TRD, 1970.000000, 100
TRD, 1997.571429, 100
TRD, 1998.714286, 100
TRD, 1999.000000, 101
TRD, 2027.857143, 100
TRD, 2028.714286, 100
TRD, 2058.000000, 101
TRD, 2058.142857, 100
TRD, 2059.428571, 100
TRD, 2088.714286, 100
TRD, 2088.857143, 100
TRD, 2118.285714, 100
TRD, 2118.714286, 100
TRD, 2119.857143, 101
TRD, 2148.285714, 100
TRD, 2149.000000, 100
TRD, 2151.000000, 101
TRD, 2178.571429, 100
TRD, 2179.142857, 100
TRD, 2179.571429, 101
TRD, 2208.857143, 100
TRD, 2209.000000, 101
TRD, 2212.571429, 100
TRD, 2239.142857, 100
TRD, 2240.285714, 100
TRD, 2240.428571, 101
TRD, 2269.000000, 100
TRD, 2270.000000, 101
TRD, 2299.285714, 101
TRD, 2299.571429, 100
TRD, 2329.571429, 101
TRD, 2330.571429, 100
TRD, 2359.571429, 100
TRD, 2361.285714, 100
TRD, 2362.428571, 101
TRD, 2389.428571, 100
TRD, 2390.857143, 100
TRD, 2392.428571, 101
TRD, 2419.571429, 100
TRD, 2420.428571, 101
TRD, 2449.714286, 100
TRD, 2451.285714, 101
TRD, 2451.857143, 100
TRD, 2480.000000, 101
TRD, 2480.571429, 100
TRD, 2481.000000, 100
TRD, 2510.428571, 100
TRD, 2510.571429, 101
TRD, 2511.285714, 100
TRD, 2540.714286, 100
TRD, 2541.285714, 100
TRD, 2570.428571, 100
TRD, 2570.714286, 101
TRD, 2572.428571, 100
TRD, 2600.714286, 100
TRD, 2601.285714, 101
TRD, 2603.714286, 100
TRD, 2630.714286, 100
TRD, 2631.714286, 100
TRD, 2661.000000, 101
TRD, 2661.142857, 100
TRD, 2662.285714, 100
TRD, 2690.857143, 100
TRD, 2692.000000, 100
TRD, 2722.142857, 101
TRD, 2723.142857, 100
TRD, 2751.714286, 100
TRD, 2752.714286, 100
TRD, 2753.428571, 101
TRD, 2781.428571, 101
TRD, 2782.000000, 100
TRD, 2812.142857, 100
TRD, 2813.428571, 100
TRD, 2815.857143, 101
TRD, 2841.571429, 101
TRD, 2842.142857, 100
TRD, 2842.714286, 100
TRD, 2871.857143, 100
TRD, 2872.571429, 100
TRD, 2873.000000, 101
TRD, 2902.000000, 100
TRD, 2902.571429, 101
TRD, 2904.571429, 100
TRD, 2932.142857, 100
TRD, 2933.285714, 100
TRD, 2935.428571, 101
TRD, 2962.428571, 101
TRD, 2964.285714, 100
TRD, 2992.285714, 100
TRD, 2993.714286, 101
TRD, 2994.000000, 100
TRD, 3022.857143, 101
TRD, 3023.428571, 100
TRD, 3024.000000, 100
TRD, 3052.714286, 100
TRD, 3055.285714, 101
TRD, 3055.571429, 100
TRD, 3083.000000, 101
TRD, 3083.142857, 100
TRD, 3113.428571, 100
TRD, 3114.285714, 100
TRD, 3115.142857, 101
TRD, 3143.142857, 100
TRD, 3143.714286, 101
TRD, 3144.285714, 100
TRD, 3174.000000, 100
TRD, 3175.285714, 100
TRD, 3176.285714, 101
TRD, 3203.428571, 100
TRD, 3203.714286, 101
TRD, 3206.714286, 100
TRD, 3233.714286, 101
TRD, 3235.857143, 100
TRD, 3263.714286, 100
TRD, 3264.000000, 101
TRD, 3264.428571, 100
TRD, 3294.857143, 100
TRD, 3296.571429, 100
TRD, 3324.142857, 100
TRD, 3326.142857, 100
TRD, 3354.142857, 100
TRD, 3355.142857, 100
TRD, 3356.428571, 101
TRD, 3384.285714, 100
TRD, 3384.714286, 100
TRD, 3385.142857, 101
TRD, 3414.285714, 100
TRD, 3414.714286, 101
TRD, 3416.428571, 100
TRD, 3444.428571, 100
TRD, 3445.142857, 101
TRD, 3448.000000, 100
TRD, 3475.428571, 100
TRD, 3476.142857, 101
TRD, 3476.571429, 100
TRD, 3504.714286, 100
TRD, 3505.142857, 101
TRD, 3508.571429, 100
TRD, 3535.000000, 100
TRD, 3535.571429, 101
TRD, 3536.571429, 100
TRD, 3565.142857, 101
TRD, 3567.285714, 100
TRD, 3595.428571, 100
TRD, 3596.142857, 100
TRD, 3625.428571, 100
TRD, 3626.142857, 101
TRD, 3627.428571, 100
TRD, 3655.571429, 100
TRD, 3657.000000, 100
TRD, 3658.000000, 101
TRD, 3685.714286, 100
TRD, 3686.000000, 101
TRD, 3686.142857, 100
TRD, 3715.857143, 101
TRD, 3716.714286, 100
TRD, 3746.285714, 100
TRD, 3746.571429, 100
TRD, 3750.571429, 101
TRD, 3776.857143, 100
TRD, 3778.714286, 101
TRD, 3779.571429, 100
TRD, 3806.142857, 100
TRD, 3806.714286, 100
TRD, 3836.285714, 100
TRD, 3836.714286, 101
TRD, 3866.428571, 100
TRD, 3867.714286, 101
TRD, 3897.000000, 101
TRD, 3898.000000, 100
TRD, 3898.571429, 100
TRD, 3926.857143, 100
TRD, 3927.428571, 100
TRD, 3957.000000, 100
TRD, 3957.714286, 100
TRD, 3958.857143, 101
TRD, 3987.428571, 100
TRD, 3991.000000, 100
TRD, 4017.428571, 100
TRD, 4018.428571, 101
TRD, 4047.571429, 100
TRD, 4049.428571, 100
TRD, 4078.000000, 101
TRD, 4078.714286, 100
TRD, 4079.571429, 100
TRD, 4107.857143, 100
TRD, 4108.714286, 100
TRD, 4109.142857, 101
TRD, 4137.857143, 101
TRD, 4139.142857, 100
TRD, 4141.285714, 100
TRD, 4168.142857, 101
TRD, 4169.142857, 100
TRD, 4198.714286, 101
