620.571, Bid:,4,87,1,88,1,97,1,98,1,Ask:,2,99,2,109,1,
621.286, Bid:,3,87,1,88,1,97,1,Ask:,2,99,1,109,1,
634.429, Bid:,2,87,1,88,1,Ask:,2,99,1,109,1,
634.714, Bid:,2,87,1,88,1,Ask:,1,109,1,
635.000, Bid:,3,87,1,88,1,99,1,Ask:,1,109,1,
635.286, Bid:,3,87,1,88,1,99,1,Ask:,2,105,1,109,1,
636.143, Bid:,3,87,1,88,1,99,1,Ask:,3,100,1,105,1,109,1,
636.714, Bid:,3,87,1,88,1,99,2,Ask:,3,100,1,105,1,109,1,
649.714, Bid:,3,87,1,88,1,99,1,Ask:,2,100,1,109,1,
650.571, Bid:,3,87,1,88,1,99,1,Ask:,2,100,2,109,1,
650.857, Bid:,4,87,1,88,1,98,1,99,1,Ask:,2,100,2,109,1,
664.714, Bid:,3,87,1,98,1,99,1,Ask:,1,100,2,
664.714, Bid:,4,87,1,90,1,98,1,99,1,Ask:,1,100,2,
665.000, Bid:,3,87,1,90,1,98,1,Ask:,1,100,1,
665.143, Bid:,3,87,1,90,1,98,1,Ask:,1,99,1,
665.286, Bid:,3,87,1,90,1,98,1,Ask:,0,
665.429, Bid:,3,87,1,90,1,98,1,Ask:,1,100,1,
669.000, Bid:,3,87,1,90,1,98,1,Ask:,2,100,1,114,1,
680.000, Bid:,2,87,1,90,1,Ask:,2,100,1,114,1,
680.571, Bid:,2,87,1,90,1,Ask:,3,99,1,100,1,114,1,
681.429, Bid:,3,87,1,90,1,91,1,Ask:,3,99,1,100,1,114,1,
681.571, Bid:,3,87,1,90,1,92,1,Ask:,3,99,1,100,1,114,1,
682.714, Bid:,3,87,1,90,1,93,1,Ask:,3,99,1,100,1,114,1,
683.714, Bid:,3,87,1,90,1,94,1,Ask:,3,99,1,100,1,114,1,
684.286, Bid:,3,87,1,90,1,95,1,Ask:,3,99,1,100,1,114,1,
685.143, Bid:,3,87,1,90,1,96,1,Ask:,3,99,1,100,1,114,1,
685.286, Bid:,3,87,1,90,1,97,1,Ask:,3,99,1,100,1,114,1,
686.714, Bid:,3,87,1,90,1,98,1,Ask:,3,99,1,100,1,114,1,
687.429, Bid:,2,87,1,90,1,Ask:,2,100,1,114,1,
695.000, Bid:,1,87,1,Ask:,1,100,1,
695.286, Bid:,1,87,1,Ask:,0,
695.286, Bid:,2,87,1,88,1,Ask:,0,
695.571, Bid:,2,87,1,89,1,Ask:,0,
695.714, Bid:,2,87,1,89,1,Ask:,1,112,1,
695.857, Bid:,2,87,2,89,1,Ask:,1,112,1,
696.000, Bid:,2,87,2,89,1,Ask:,2,99,1,112,1,
697.429, Bid:,2,87,2,90,1,Ask:,2,99,1,112,1,
697.857, Bid:,2,87,2,91,1,Ask:,2,99,1,112,1,
698.429, Bid:,2,87,2,92,1,Ask:,2,99,1,112,1,
698.571, Bid:,2,87,2,93,1,Ask:,2,99,1,112,1,
700.143, Bid:,2,87,2,94,1,Ask:,2,99,1,112,1,
701.286, Bid:,2,87,2,95,1,Ask:,2,99,1,112,1,
703.000, Bid:,2,87,2,96,1,Ask:,2,99,1,112,1,
710.286, Bid:,2,87,1,96,1,Ask:,1,99,1,
710.571, Bid:,3,87,1,92,1,96,1,Ask:,1,99,1,
711.571, Bid:,3,87,1,92,1,96,1,Ask:,2,99,1,106,1,
725.571, Bid:,2,87,1,96,1,Ask:,1,99,1,
725.714, Bid:,3,87,1,96,1,97,1,Ask:,1,99,1,
725.857, Bid:,3,87,1,96,1,98,1,Ask:,1,99,1,
726.000, Bid:,2,87,1,96,1,Ask:,0,
726.286, Bid:,2,87,1,96,1,Ask:,1,99,1,
726.571, Bid:,2,87,1,96,1,Ask:,2,99,1,110,1,
726.857, Bid:,3,87,1,91,1,96,1,Ask:,2,99,1,110,1,
740.571, Bid:,2,87,1,91,1,Ask:,2,99,1,110,1,
740.714, Bid:,3,87,1,91,1,92,1,Ask:,2,99,1,110,1,
741.000, Bid:,3,87,1,91,1,93,1,Ask:,2,99,1,110,1,
741.571, Bid:,3,87,1,91,1,93,1,Ask:,2,99,2,110,1,
742.714, Bid:,3,87,1,91,1,94,1,Ask:,2,99,2,110,1,
743.000, Bid:,3,87,1,91,1,95,1,Ask:,2,99,2,110,1,
743.571, Bid:,3,87,1,91,1,96,1,Ask:,2,99,2,110,1,
745.714, Bid:,3,87,1,91,1,97,1,Ask:,2,99,2,110,1,
751.000, Bid:,3,87,1,91,1,98,1,Ask:,2,99,2,110,1,
751.143, Bid:,2,87,1,91,1,Ask:,2,99,1,110,1,
755.571, Bid:,3,87,1,91,1,92,1,Ask:,2,99,1,110,1,
755.857, Bid:,3,87,1,91,1,92,1,Ask:,1,110,1,
756.000, Bid:,3,87,1,91,1,99,1,Ask:,1,110,1,
756.429, Bid:,3,87,1,91,1,99,1,Ask:,2,109,1,110,1,
756.714, Bid:,3,87,1,91,1,99,2,Ask:,2,109,1,110,1,
758.286, Bid:,3,87,1,91,1,99,2,Ask:,3,108,1,109,1,110,1,
759.000, Bid:,3,87,1,91,1,99,2,Ask:,3,107,1,108,1,110,1,
759.286, Bid:,3,87,1,91,1,99,2,Ask:,3,106,1,107,1,110,1,
759.714, Bid:,3,87,1,91,1,99,2,Ask:,3,105,1,107,1,110,1,
760.286, Bid:,3,87,1,91,1,99,2,Ask:,3,104,1,105,1,110,1,
760.429, Bid:,3,87,1,91,1,99,2,Ask:,3,103,1,105,1,110,1,
760.571, Bid:,3,87,1,91,1,99,2,Ask:,3,102,1,105,1,110,1,
760.857, Bid:,3,87,1,91,1,99,2,Ask:,3,101,1,102,1,110,1,
